"StationCode","County","CALWNUM","PSARegion","PSA9c_1987","PSA6c","PSA9c","PSA10c","Eco_III_1987","Eco_III_2010","New_Lat","New_Long","ELEV_RANGE","BDH_AVE","PPT_00_09","LPREM_mean","KFCT_AVE","TEMP_00_09","P_MEAN","N_MEAN","PRMH_AVE","AREA_SQKM","SITE_ELEV","MgO_Mean","S_Mean","SumAve_P","CaO_Mean","FlowStatus","Ag_2000_1K","Ag_2000_5K","Ag_2000_WS","CODE_21_2000_1K","CODE_21_2000_5K","CODE_21_2000_WS","URBAN_2000_1K","URBAN_2000_5K","URBAN_2000_WS","RoadDens_1K","RoadDens_5K","RoadDens_WS","PAVED_INT_1K","PAVED_INT_5K","PAVED_INT_WS","PerManMade_WS","InvDamDist","MINES_5K","MINES_WS","GravelMineDensL_R5K","MaxOfCOND","MaxOfW1_HALL","BPJ_Nonref","Active","UCS_Mean","AtmCa","AtmMg","AtmSO4","MINP_WS","MEANP_WS","TMAX_WS","XWD_WS","MAXWD_WS","LST32AVE","PCT_CENOZ","PCT_NOSED","PCT_QUART","PCT_SEDIM","PCT_VOLCNC","MAFLOWU","MAX_ELEV","NHD_SO","FinalCaty5","final_wgt5","LogWSA","Invasives","W1_Hall_screening","CondQR01","CondQR50","CondQR99","CondQR99c","Sampled","SiteStatus","RefStrata","StressStrata","DevelopmentSet","SiteSet"
"526WER123","Modoc",5526.530201,"Deserts_Modoc","DM","DM","DM","DMmo",9,9,41.27280981,-120.2733868,1226.550049,1.4062,50369.19922,-0.5642,0.1587,1455.800049,0.2635,0.0365,3.8015,46.741525,1780.449951,3.4686,0.0184,6561.1606,6.0008,"Perennial",0,0,0,0,0,0,0,0,0,0.205395187,0.300302639,0.32766122,0,2,7,0,0,0,0,0,43,0,FALSE,TRUE,112.8858,0.0446,0.0144,0.1779,11.4912,800.3925,226.1579,101,14.1399,183.2449,80.11591463,0,0,80.11591463,19.88403259,16.35648,3007,3,NA,NA,1.66970287768138,"Not detected",0,14,50,173,173,"Sampled","Reference","MedNorMtn","Mtn","Validation","RefVal"
"527PS0388","Modoc",5527.100201,"Deserts_Modoc","DM","DM","DM","DMmo",9,9,41.82635075,-120.2954789,744.4899902,1.3301,43610.10156,-0.3476,0.1705,1467.400024,0.2838,0.008,2.7399,31.601036,1624.51001,3.9719,0.0196,5197.0571,6.6956,"Perennial",0,0,0,0,0,0,0,0,0,0,0.138834811,0.094679174,0,0,0,0,0,0,0,0,26.9,1.681909091,FALSE,TRUE,138.1937,0.045,0.0129,0.1757,12.0556,749,253.0556,91.6979,11.375,161.6327,21.15405321,0,0,21.15405321,78.84614886,8.67087,2369,2,NA,NA,1.49970132064714,"Not detected",1.681909091,24,96,250,250,"Sampled","Intermediate","MedNorMtn","Mtn","Other","Other"
"531PS0169","San Joaquin",6531.3,"Central_Valley","CV","CV","CV","CV",7,7,38.03111229,-121.2167613,1838.43,1.448,39388.5,-0.8721,0.2448,2428.800049,0.1527,0.0569,2.3562,1274.720234,13.56999969,3.0406,0.053,1064.3199,4.9492,"Perennial",96.1574,93.1647,3.7581,3.2022,5.1398,2.4373,0.6404,1.4026,0.9238,1.349051045,1.554084429,1.433973134,1,3,902,2.221187055,0.026385223,0,144,0,195,2.57,FALSE,TRUE,122.4915,0.0451,0.0262,0.2432,2.4528,775.325,339.6695,59.2754,9.3076,91.6325,13.67020742,4.152573921,2.034234596,93.81318883,0,318.95767,1852,6,NA,NA,3.1054148795448,"Detected",2.57,27,263.4,711.0525,711.0525,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"531PS0365","San Joaquin",6531.4,"Central_Valley","CV","CV","CV","CV",7,7,37.91394888,-121.070916,762.8500004,1.5571,34148.39844,-0.6259,0.2618,2421.600098,0.1724,0.099,2.3853,573.65331,24.14999962,2.435,0.0724,548.6517,4.1932,"Perennial",99.1315,94.4563,5.8194,0.8685,2.0691,2.49,0,0.9565,0.1447,0.208118517,1.016694402,0.672466929,0,2,227,6.444432417,0.082644625,0,3,0,NA,NA,FALSE,TRUE,101.3805,0.0428,0.0247,0.236,0.7683,505.4638,347.757,49.6401,8.0006,75.8724,32.20622921,0,0.493887153,99.50611104,0,8.42742,787,5,NA,NA,2.75864950382261,"Detected",0,37,335.122222222222,1076.92857142857,2000,"Sampled","Stressed","LargeXer","LargeXer","Calibration","StressCal"
"531PS0381","San Joaquin",6531.4,"Central_Valley","CV","CV","CV","CV",7,7,37.88114293,-121.2492142,778.7799997,1.5801,32550,0.3291,0.2625,2425.699951,0.1516,0.3528,3.2132,1000.060914,8.22000027,1.8137,0.086,453.7395,3.1853,"Perennial",93.0391,90.5664,40.4997,4.584,2.2212,2.9452,2.3769,3.823,1.3708,0.831521066,1.900340393,1.00031902,2,16,451,29.28296673,0.051706308,0,4,0,NA,NA,FALSE,TRUE,64.718,0.0439,0.0283,0.2467,0.4232,436.9483,346.6609,48.5771,8.0108,66.3194,61.11247737,0,33.24789473,66.75211384,0,125.05406,787,3,NA,NA,3.00002645380838,"Detected",0,37,348.152482269504,1160.98666666667,2000,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"531PS0429","San Joaquin",6531.4,"Central_Valley","CV","CV","CV","CV",7,7,37.8533047,-121.1726664,81,1.574,32147.19922,1.875433333,0.254033333,2419.100098,0.124533333,0.7814,4.308566667,337.0938251,13.21000004,0.979233333,0.107433333,322.6436333,1.67,"Perennial",97.3822,94.8697,85.5961,2.6178,2.3591,3.8272,0,2.5053,2.9796,0,0.95997537,1.444731009,0,11,160,73.8153879,0.083682507,0,1,0,NA,NA,FALSE,TRUE,8.5782,0.046333333,0.046333333,0.271333333,0,345.1993,343.1583667,48.05873333,7.9997,53.6903,100,NA,90.40312383,28.7906285,NA,103.31085,94,3,NA,NA,2.52775079716779,"Detected",0,32,354.175438596491,1162.82268041237,2000,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"531WE0992","San Joaquin",6531.2,"Central_Valley","CV","CV","CV","CV",7,7,38.20942636,-121.3705731,3156.7,1.3806,41525.10156,-0.9846,0.1907,2400.600098,0.1661,0.1012,6.2256,1813.094579,5.30000019,2.172,0.0401,2709.7808,4.1651,"Perennial",87.5294,85.3071,7.8691,0,2.9894,1.3069,0,0.1096,0.5506,0,1.216021738,1.069519235,0,3,507,7.876071784,0.032594524,0,37,0,52.08,NA,FALSE,TRUE,117.9637,0.0529,0.0232,0.2475,7.6229,1094.6406,289.7061,75.5232,11.0375,126.665,13.84380621,57.15909207,8.343817345,33.3137668,1.183330436,765.86933,3162,5,NA,NA,3.25842045939968,"Detected",0,21,101,406.92,406.92,"Sampled","Stressed","LargeXer","LargeXer","Calibration","StressCal"
"532PS0050","Alpine",6532.600101,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.54081297,-119.8885454,873.6201172,1.3157,115248.1016,-1.4344,0.1267,1148.099976,0.194,0.0093,10.6593,58.225593,2164.379883,2.1813,0.0232,5163.7178,4.4039,"Perennial",0,0,0,6.8944,1.9568,1.1515,0,0.037,0.034,0.814814036,0.257505668,0.313033878,3,5,8,0,0,1,1,0,NA,NA,FALSE,TRUE,133.1119,0.0668,0.0121,0.2469,23.3378,1354.1527,201.0676,98.4713,14.3276,177.7667,0,63.27355104,0,0,36.72646181,25.57943,3038,3,NA,NA,1.76511392031219,"Not detected",0,8.33728155339806,40,139,139,"Sampled","Intermediate","MedwsMtn","Mtn","Other","Other"
"532PS0062","El Dorado",6532.230602,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.67913034,-120.6666122,512.3400269,1.2878,96868.29688,-1.0022,0.2035,2176.399902,0.1838,0.0308,2.224,20.549268,730.6599731,2.5133,0.0364,2168.7952,5.4561,"Perennial",0,0,0,17.7979,10.1934,8.8596,2.7903,0.7288,0.7138,5.255131877,4.050430074,3.949045263,2,15,30,10.48297511,0,0,0,0,NA,NA,FALSE,TRUE,115.8893,0.0508,0.029,0.2514,4.963,1157.2653,331.5555,69.2308,11.1077,109.7813,0,0,0,66.35078067,33.64937315,9.6823,1243,2,NA,NA,1.31279635617691,"Not detected",0,23,127,461,461,"Sampled","Stressed","MedwsMtn","Mtn","Calibration","StressCal"
"532PS0071","Amador",6532.600601,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.49020448,-120.3967061,866,1.2776,118525.2031,-1.1587,0.213366667,1906.900024,0.163766667,0.008033333,2.525566667,21.25686726,1090.709961,2.287566667,0.030633333,2807.442933,3.8262,"Perennial",0,0,0,0,0,1.5369,0,0,0.6308,0,2.841993984,2.873206351,0,0,2,0,0,0,0,0,NA,NA,FALSE,TRUE,139.1547333,0.0508,0.0508,0.232166667,5.42,1291.165533,310.5647667,77.0901,11.41923333,129.1103,NA,100,NA,NA,NA,9.62836,1957,2,NA,NA,1.32749926056617,"Not detected",0,20,66,359.733,359.733,"Sampled","Intermediate","MedwsMtn","Mtn","Other","Other"
"532TGRUPX","Amador",6532.600603,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.48262007,-120.4488912,634.6999512,1.2308,118861.6016,-0.9299,0.1696,1937.699951,0.211,0.0214,2.4074,19.907628,1098.300049,2.7048,0.0265,2567.6768,5.4094,"Perennial",0,0,0,0,0,1.0173,0,0,0.3527,2.524078493,2.10895326,2.373205022,2,7,8,0,0,0,0,0,55.7,0.07,FALSE,TRUE,97.0576,0.0504,0.021,0.2348,5.84,1338.0426,307.16,77.0161,11.5968,125.6441,0,64.47126663,0,35.52909448,0,11.96972,1733,2,NA,NA,1.29901951678885,"Not detected",0.07,23,88,343.5855,343.5855,"Sampled","Intermediate","MedwsMtn","Mtn","Other","Other"
"532WE0760","El Dorado",6532.2403,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.57710132,-120.5451141,678.4899902,1.2481,113680.7031,-0.906,0.1782,2031,0.2309,0.0142,2.398,28.209851,986.5100098,2.8033,0.0202,2436.5552,5.3411,"Perennial",0,0,0,0.1345,1.6598,2.7681,0,0,0.0446,0,0.930243871,0.91428383,0,1,4,0,0,0,0,0,65,0.469713636,FALSE,TRUE,86.4812,0.0507,0.023,0.2396,5.5625,1290.4777,315.4375,76.809,11.573,124.1023,0,17.84589336,0,7.674623905,74.47965498,23.60381,1665,2,NA,NA,1.45040079228622,"Not detected",0.469713636,23,99.9122448979592,364,364,"Sampled","Reference","MedwsMtn","Mtn","Validation","RefVal"
"532WER222","Alpine",6532.600101,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.49592822,-119.8948968,545.7299805,1.4055,122295.1016,-1.7139,0.102,1065.099976,0.1723,0.0094,14.1481,7.081027,2368.27002,1.7976,0.026,5071.9126,3.9053,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.6667,FALSE,TRUE,151.7879,0.0629,0.0123,0.2398,28.125,1335.4286,194.125,96,13.8,176.2727,0,100,0,0,0,3.87715,2914,2,NA,NA,0.850096250357419,"Not detected",0.6667,7,21,114,114,"Sampled","Reference","SmallMtn","Mtn","Calibration","RefCal"
"533WE0885","Calaveras",6533.300301,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.22002831,-120.4710322,891.5200195,1.2604,89913,-0.9223,0.2158,2126,0.16,0.0381,2.8887,44.134661,591.4799805,2.7407,0.0446,1713.765,5.8964,"Perennial",0,0.0205,0.0102,4.5015,0.4064,0.2019,0,0,0,1.409447125,0.813695819,0.983690909,10,17,25,0,0,0,0,0,100,0.787904546,FALSE,TRUE,136.0322,0.044,0.0178,0.2188,4.0755,1081,319.3207,65.4029,10.1655,130.2158,0,13.23608212,0,86.76377918,0,12.41418,1483,4,NA,NA,1.64477979510383,"Not detected",0.787904546,23,107.354838709677,441,441,"Sampled","Intermediate","MedwsMtn","Mtn","Other","Other"
"534CYCANB","Calaveras",6534.220302,"Interior_Chaparral","CHin","CH","CHin","CHin",6,6,38.05507192,-120.4771057,670.2999878,1.2542,76260.60156,-1.0862,0.2148,2317.399902,0.18,0.024,3.6869,37.60422,356.7000122,2.6644,0.0342,1109.3462,8.7147,"Perennial",0,0.653,0.6295,5.3869,5.7066,3.4251,0,0.4706,0.9406,0.833558033,2.003500128,2.133214847,0,13,47,6.511618394,0,5,11,0,540,0.2,FALSE,TRUE,112.8286,0.041,0.0162,0.2106,2.9375,863.4318,338.4792,53.7155,8.25,113.0357,0,0,0,100,0,2.6291,1027,3,NA,NA,1.57523658481794,"Not detected",0.2,23,209.941176470588,639.427692307692,639.427692307692,"Sampled","Intermediate","MedXer","MedXer","Other","Other"
"534MLC108","Tuolumne",6534.410402,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.30048971,-119.9347228,662,1.487566667,101708.6016,-1.427266667,0.173033333,1359.099976,0.197266667,0.0094,6.187,11.8475629,1930.77002,2.168533333,0.022566667,4848.814467,4.390033333,"Perennial",0,0,0,0,0,0,0,0,0,0,0.236110247,0.236110247,0,2,2,0,0,0,0,0,NA,NA,FALSE,TRUE,126.7494333,0.047733333,0.047733333,0.2109,9,1150.869067,236.0222,78.18093333,10.86983333,168.4428667,NA,58.94149912,NA,NA,41.05850088,2.89871,2593,2,NA,NA,1.0736290230942,"Not detected",0,10,55.1851851851852,289.815,289.815,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"534PS0043","Tuolumne",6534.300201,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.16502057,-120.0909858,1605.109985,1.2723,98756.60156,-1.3336,0.1485,1744.599976,0.1985,0.033,10.8626,135.946559,1393.890015,2.2801,0.0227,5164.2578,4.4784,"Perennial",0,0,0,0,2.256,1.0261,0,0.2256,0.0735,1.013518975,1.293224958,0.554742072,0,10,29,3.77191146,0.101936795,0,0,0,19.5,0.32,FALSE,TRUE,128.2191,0.0435,0.0112,0.2025,11.9877,1332.4369,231.3926,80.3933,11.3717,164.2488,0,10.96342568,0,0,89.03660425,96.58579,2999,4,NA,NA,2.13336821945405,"Not detected",0.32,8.76703703703704,47,173,173,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"534RSCAGG","Tuolumne",6534.220105,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.13263387,-120.2184873,585,1.2226,111104.1016,-1.336733333,0.191733333,1851.199951,0.193533333,0.013966667,4.0351,18.25274396,1077.329956,2.247533333,0.025033333,2095.041333,4.607633333,"Perennial",0,0,0,0,0,0,0,0,0,1.263838335,0.998721422,1.121609992,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,123.7207667,0.039766667,0.039766667,0.1986,5.437333333,1084.5165,310.0483333,69.86706667,10.95063333,136.0435,NA,0.166316039,NA,NA,99.94456132,5.97729,1662,3,NA,NA,1.26132816178472,"Not detected",0,23,99.7737556561086,414.432,414.432,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"534WER219","Alpine",6534.600102,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.41832923,-119.7514306,1066.910034,1.2094,111611,-1.0419,0.1564,1252.199951,0.2303,0.009,7.4138,20.437186,1987.089966,2.7778,0.0207,5168.8618,5.1723,"Perennial",0,0,0,0,0,0,0,0,0,0.122837386,0.004379406,0.003244625,0,0,0,0,0,0,0,0,81,0.151522727,FALSE,TRUE,121.8809,0.0647,0.0117,0.2429,20.8519,1347.7709,205.1852,92.1692,13.0462,177.9702,0,97.36908187,0,0,2.630988483,15.60131,3054,3,NA,NA,1.31042109748987,"Not detected",0.151522727,9.49760330578512,52,156,156,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"535PS0191","Merced",6535.7,"Central_Valley","CV","CV","CV","CV",7,7,37.23392099,-120.519385,828.6199989,1.5394,30828,-0.8228,0.2902,2502.800049,0.1467,0.1346,1.531,100.059994,43.38000107,2.1112,0.0601,510.1871,3.1767,"Perennial",70.5628,81.517,11.8501,2.1645,5.1546,1.4674,0,1.1782,0.33,0,0.144296744,0.732977697,0,1,34,2.82067821,0.03233107,0,0,0,50.3,0.07,FALSE,TRUE,117.4626,0.0372,0.0131,0.1947,0,439.0431,355.557,39.1335,6.3205,89.2714,18.8843705,0,7.693884125,92.30612179,0,0.21383,872,3,NA,NA,2.00026047250535,"Not detected",0.07,31,357.166666666667,1164.30068965517,2000,"Sampled","Stressed","LargeXer","LargeXer","Calibration","StressCal"
"535PS0221","Stanislaus",6535.3,"Central_Valley","CV","CV","CV","CV",7,7,37.6305282,-120.9859127,439.6900005,1.5798,29090,-0.0757,0.2672,2423.600098,0.1615,0.2341,2.8305,536.084829,18.30999947,1.987,0.0956,422.8195,3.6863,"Perennial",10.1048,0.8017,25.7713,2.4701,10.541,2.7988,74.4012,82.7306,3.8517,8.773829718,11.71056032,1.388985599,3,15,295,24.19341646,0,0,3,0,134.5,4.1,FALSE,TRUE,79.1698,0.0398,0.0183,0.2135,0.3934,423.1529,347.4764,42.1853,7.0624,76.9546,55.09236295,0,17.42621594,82.57377856,0,112.30615,458,5,NA,NA,2.72923351702793,"Detected",4.1,35,348.150684931507,1164.15482758621,2000,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"535PS0265","Stanislaus",6535.5,"Central_Valley","CV","CV","CV","CV",7,7,37.6440121,-120.6939207,3939.549999,1.4327,31068.80078,-1.3475,0.1833,2390.699951,0.1604,0.0673,8.1598,4248.128672,28.45000076,2.4886,0.0372,2628.533,4.2624,"Perennial",38.2893,37.9377,1.0722,16.1471,6.0601,1.2301,0.4796,1.4051,0.4114,0.869888057,1.097423792,0.686253658,0,10,857,6.011955751,0.454545445,2,135,0,64.9,0.86,FALSE,TRUE,134.7531,0.0387,0.0113,0.1945,6.0899,1051.0457,270.2501,70.3728,10.8463,137.2096,4.428507574,54.27048891,0,42.35640299,3.373108751,1614.35544,3968,6,NA,NA,3.62819766266222,"Detected",0.86,12,53,288.39,288.39,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"535PS0431","Merced",6535.7,"Central_Valley","CV","CV","CV","CV",7,7,37.21215136,-120.3169616,602,1.598733333,30748.40039,1.4317,0.333,2461.800049,0.125866667,0.6911,1.463533333,128.3468279,66.19000244,1.106533333,0.1033,375.8003333,1.448766667,"Perennial",98.9877,94.6547,22.964,0.4262,1.8402,1.9607,0.586,2.481,1.0806,0.386247602,0.870516283,0.839158052,0,2,36,0.31963259,0,0,1,0,NA,NA,FALSE,TRUE,22.55026667,0.0383,0.0383,0.199233333,0,344.7599333,353.0441,38.62166667,6.583466667,78.30603333,77.98866095,NA,77.98866095,66.03401716,NA,7.37237,668,3,NA,NA,2.10838513952441,"Detected",0,32,399.434482758621,1162.70322580645,2000,"Sampled","Stressed","LargeXer","LargeXer","Validation","StressVal"
"536LLCACR","Tuolumne",6536.400104,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.14078152,-119.9629014,956,1.6336,103197.7031,-1.672466667,0.1731,1489.699951,0.175166667,0.0094,7.607466667,43.32903925,1860.050049,1.851133333,0.0255,4501.283367,3.975366667,"Perennial",0,0,0,0,0,0,0,0,0,0.472023193,0.159214289,0.043030149,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,148.1706,0.0398,0.0398,0.1949,6.697466667,1241.825267,243.0952333,72.5641,10.70216667,150.4548333,NA,99.99352878,NA,NA,0.019413659,20.16595,2816,3,NA,NA,1.63677905937711,"Not detected",0,8.62071428571429,48,335.86,335.86,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"536SED006","Tuolumne",6536.400401,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.90553891,-119.9969611,1045,1.405,102557.2031,-1.288433333,0.224033333,1999.699951,0.148533333,0.033566667,3.7508,48.49139091,1061.97998,2.130366667,0.041,2116.023267,4.993066667,"Perennial",0,0,0,0,0,0,0,0,0,0,0.77381386,1.447458955,0,3,12,0,0,0,0,0,NA,NA,FALSE,TRUE,142.4882,0.036366667,0.036366667,0.188566667,3.3785,1066.8923,304.6046667,58.03873333,9.524333333,126.5311667,NA,56.81484544,NA,62.12343637,NA,21.04905,2107,3,NA,NA,1.68566464144434,"Not detected",0,23,151,597.17,597.17,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"536SED108","Tuolumne",6536.700202,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.86881216,-119.9043549,1725,1.448733333,90801.70313,-1.582966667,0.1787,2003.699951,0.165,0.113033333,5.8328,145.6571591,1205.060059,1.7062,0.025566667,2202.943033,3.585866667,"Perennial",0,0,0,0,0,0.2978,0,0,0,0.842246016,0.77205223,0.260370141,0,1,7,0,0,0,0,0,NA,NA,FALSE,TRUE,131.0568667,0.0364,0.0364,0.188066667,3.617766667,1052.7498,281.6948667,60.6766,9.833333333,131.6316333,NA,100,NA,NA,NA,73.33607,2930,3,NA,NA,2.16333183521302,"Not detected",0,20,121,415.17,415.17,"Sampled","Reference","LargeMtn","Mtn","Calibration","RefCal"
"536WE0742","Tuolumne",6536.400603,"West_Sierra","SNws","SN","SNws","SNws",5,5,38.16544274,-120.0355471,926.4699707,1.2439,95418.29688,-1.2501,0.175,1698.300049,0.1925,0.1583,6.1378,21.317805,1557.530029,2.0909,0.0208,4571.2129,4.0114,"Perennial",0,0,0,7.4368,7.5659,4.5301,0,0.275,0.1647,2.215568185,2.78830973,2.122593504,0,6,11,0,0,0,0,0,175,0.242436364,FALSE,TRUE,98.5173,0.0406,0.0111,0.1972,7.5385,1133.4791,264.2692,64.3824,8.4706,151.0769,0,0,0,0,100,7.42707,2484,2,NA,NA,1.32874248527651,"Not detected",0.242436364,10.7938709677419,57,271.627142857143,271.627142857143,"Sampled","Intermediate","MedwsMtn","Mtn","Other","Other"
"536WER237","Tuolumne",6536.600203,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.87780048,-119.2520771,931.6298828,1.3974,80689.10156,-1.132,0.1073,914.2999878,0.1601,0.2441,15.5631,24.694142,2946.370117,2.3132,0.0383,4607.6523,5.3864,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,FALSE,TRUE,111.3795,0.0432,0.0108,0.2011,15.8667,1126.7627,165.8,120.2632,17,188.9452,0,12.51389898,0,87.48593041,0,13.49,3878,2,NA,NA,1.39259394116212,"Not detected",0,9.26616161616162,34,150.588461538462,150.588461538462,"Sampled","Reference","MedwsMtn","Mtn","Validation","RefVal"
"537ADCH41","Mariposa",6537.400401,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.58049557,-119.6781627,950,1.558,100203.8984,-1.698966667,0.198733333,1642.800049,0.1681,0.042733333,6.1861,33.59344115,1493.640015,1.741,0.0259,1330.585767,3.762866667,"Perennial",0,0,0,0.2203,0.0144,0.008,0,0,0,0.082284309,0.422902758,0.375282572,1,1,4,0,0,0,0,0,NA,NA,FALSE,TRUE,147.3288667,0.036866667,0.036866667,0.189733333,2.8921,1177.156233,259.5790667,60.0393,9.551133333,141.4646667,NA,100,NA,NA,NA,19.71257,2444,3,NA,NA,1.5262544931513,"Not detected",0,10,59,406.068,406.068,"Sampled","Reference","MedwsMtn","Mtn","Validation","RefVal"
"537BLCABG","Mariposa",6537.300201,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.70457761,-119.9741714,1031,1.468433333,93466.10156,-1.1377,0.221133333,2068.800049,0.130666667,0.0448,2.3266,55.66865935,822.9000244,2.2798,0.049933333,1639.992967,5.490033333,"Perennial",0,0,0,0,0,1.193,0,0,0,1.059863624,1.183578135,1.596395298,0,4,17,0,0,0,0,0,NA,NA,FALSE,TRUE,148.1992,0.0359,0.0359,0.188233333,2.043466667,982.8482667,311.6387667,55.2888,9.270033333,114.5053667,NA,NA,NA,100,NA,15.96484,1854,3,NA,NA,1.74561076246182,"Not detected",0,23,238.672727272727,639.373157894737,639.373157894737,"Sampled","Reference","MedwsMtn","Mtn","Validation","RefVal"
"537WE0503","Mariposa",6537.600404,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.68184869,-119.5366424,1571.290039,1.4679,107421.5,-1.4789,0.1145,1423.099976,0.1476,0.3089,17.1659,113.925446,1986.709961,1.3958,0.0252,1159.8912,2.7804,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,46,0,FALSE,TRUE,103.3451,0.0381,0.0107,0.1916,1.7754,1252.8192,211.8623,78.2571,12.7203,148.8832,0,100,0,0,0,76.02841,3558,3,NA,NA,2.05662073745163,"Not detected",0,7,30,178,178,"Sampled","Intermediate","LargeMtn","Mtn","Other","Other"
"537WER236","Mariposa",6537.500103,"West_Sierra","SNws","SN","SNws","SNws",5,5,37.85294961,-119.5748096,1019.689941,1.405,118491.2969,-1.6169,0.102,1382.199951,0.1609,0.1243,14,36.491423,2279.310059,1.6513,0.0258,2789.2649,3.4342,"Perennial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,FALSE,TRUE,133.7691,0.0379,0.0103,0.1903,5.8182,1412.6,201.7955,86.045,13.6937,152.1652,0,100,0,0,0,24.50258,3299,3,NA,NA,1.56219079921003,"Not detected",0,7,21,100,100,"Sampled","Reference","MedwsMtn","Mtn","Calibration","RefCal"
"538WE1104","Mariposa",6538.000203,"Interior_Chaparral","CHin","CH","CHin","CHin",6,6,37.46424975,-119.9501726,686.9500122,1.4967,64957.39844,-0.7553,0.2573,2264.199951,0.2234,0.0124,1.8108,44.575312,541.0499878,9.0813,0.049,987.5682,5.5104,"Perennial",0,0,0,9.3952,3.5006,2.6911,7.6674,7.1445,3.5551,3.854603338,2.691484374,2.466011762,3,12,34,0,0.261780109,4,7,6.29e-05,545,0.060609091,FALSE,TRUE,132.6348,0.0362,0.0115,0.1899,0,867.4059,341.7778,47.1679,7.2044,106.3897,0,13.76614028,0,86.2338325,0,5.09252,1228,3,NA,NA,1.64909439165455,"Not detected",0.060609091,27,271.75,982.824999999998,982.824999999998,"Sampled","Intermediate","MedXer","MedXer","Other","Other"
"539CCRARR","Madera",6539.110502,"Interior_Chaparral","CHin","CH","CHin","CHin",6,6,37.26041304,-119.9462522,1775.690002,1.5285,39753.89844,-1.6408,0.2374,2452.5,0.1661,0.0128,4,520.691891,184.3099976,1.878,0.0291,1049.4596,3.8503,"Perennial",0,0.0765,0.0202,5.2918,1.5454,1.3942,0,0,0.024,1.473429571,0.930391257,1.417214444,0,5,187,0,0,0,11,0,417,0.06,FALSE,TRUE,150.0752,0.0369,0.0118,0.1918,0.3962,720.3646,347.8479,44.7888,7.2081,107.2542,0,98.61874338,0,1.381258307,0,110.10582,1960,4,NA,NA,2.71658081423921,"Detected",0.06,23,233.463855421687,886.6435,886.6435,"Sampled","Intermediate","LargeXer","LargeXer","Other","Other"
"539PS0146","Madera",6539.310403,"Interior_Chaparral","CHin","CH","CHin","CHin",6,6,37.19314467,-119.8171028,2502.279999,1.5174,52112.60156,-1.6202,0.2268,2387.699951,0.1666,0.0114,5.0321,435.867459,274.7200012,1.8883,0.0281,1410.6365,3.8287,"Perennial",0,0,0.0518,0,1.5687,1.8643,0,0.1244,0.8879,1.060413133,1.322318293,1.60691629,0,6,114,0,0,0,4,0,NA,NA,FALSE,TRUE,150.8155,0.0378,0.0119,0.1936,1.2928,875.3344,330.9945,53.2257,8.5999,117.8733,0,100,0,0,0,153.75004,2777,4,NA,NA,2.63935444666331,"Detected",0,21,187,639.037313432836,639.037313432836,"Sampled","Intermediate","LargeXer","LargeXer","Other","Other"
