"","StationCode","SampleDate","variable","type","value"
"71570","911S01818","2009-05-06","W1H_PIPE","result","0"
"71571","911S02058","2009-05-05","W1H_PIPE","result","0"
"71572","911S03354","2009-05-05","W1H_PIPE","result","0"
"71573","911S04086","2009-05-06","W1H_PIPE","result","0"
"71937","403S00640","2009-06-11","W1H_PIPE","count","11"
"71938","403S00772","2009-05-20","W1H_PIPE","count","11"
"71939","403S01163","2009-06-08","W1H_PIPE","count","11"
"71940","403S01195","2009-06-10","W1H_PIPE","count","11"
"71941","403S01272","2009-06-09","W1H_PIPE","count","11"
"71942","403S01784","2009-06-09","W1H_PIPE","count","11"
"71943","403S03832","2009-06-08","W1H_PIPE","count","11"
"71944","403S14156","2009-06-09","W1H_PIPE","count","11"
"71945","404S02920","2009-05-12","W1H_PIPE","count","11"
"71946","404S03048","2009-05-13","W1H_PIPE","count","11"
"71947","404S05992","2009-05-12","W1H_PIPE","count","11"
"71948","404S06456","2009-05-14","W1H_PIPE","count","11"
"71949","404S08040","2009-05-12","W1H_PIPE","count","11"
"71950","404S08616","2009-05-13","W1H_PIPE","count","11"
"71951","404S11406","2009-05-11","W1H_PIPE","count","11"
"71952","404S16516","2009-05-18","W1H_PIPE","count","11"
"71953","404S17266","2009-05-19","W1H_PIPE","count","11"
"71954","404S17664","2009-05-20","W1H_PIPE","count","11"
"71955","404S22464","2009-05-19","W1H_PIPE","count","11"
"71956","901S00313","2009-04-30","W1H_PIPE","count","11"
"71957","901S00469","2009-05-13","W1H_PIPE","count","11"
"71958","901S00531","2009-05-07","W1H_PIPE","count","11"
"71959","901S00997","2009-05-14","W1H_PIPE","count","10"
"71960","901S01705","2009-05-14","W1H_PIPE","count","11"
"71961","901S01811","2009-05-07","W1H_PIPE","count","11"
"71962","901S06030","2009-04-30","W1H_PIPE","count","9"
"71976","902S00565","2009-04-27","W1H_PIPE","count","11"
"71977","902S01097","2009-05-11","W1H_PIPE","count","11"
"71992","904S00537","2009-05-04","W1H_PIPE","count","11"
"72018","905S01953","2009-04-29","W1H_PIPE","count","11"
"72019","907S00577","2009-05-12","W1H_PIPE","count","11"
"72020","907S01418","2009-05-12","W1H_PIPE","count","11"
"72021","907S01434","2009-05-13","W1H_PIPE","count","11"
"72037","911S00538","2009-05-05","W1H_PIPE","count","11"
"72038","911S01818","2009-05-06","W1H_PIPE","count","11"
"72039","911S02058","2009-05-05","W1H_PIPE","count","11"
"72040","911S03354","2009-05-05","W1H_PIPE","count","11"
"72041","911S04086","2009-05-06","W1H_PIPE","count","11"
"72405","403S00640","2009-06-11","W1H_PIPE","sd","0"
"72406","403S00772","2009-05-20","W1H_PIPE","sd","0"
"72407","403S01163","2009-06-08","W1H_PIPE","sd","0"
"72408","403S01195","2009-06-10","W1H_PIPE","sd","0"
"72409","403S01272","2009-06-09","W1H_PIPE","sd","0"
"72410","403S01784","2009-06-09","W1H_PIPE","sd","0"
"72411","403S03832","2009-06-08","W1H_PIPE","sd","0"
"72412","403S14156","2009-06-09","W1H_PIPE","sd","0.517862740677313"
"72413","404S02920","2009-05-12","W1H_PIPE","sd","0"
"72414","404S03048","2009-05-13","W1H_PIPE","sd","0"
"72415","404S05992","2009-05-12","W1H_PIPE","sd","0"
"72416","404S06456","2009-05-14","W1H_PIPE","sd","0"
"72417","404S08040","2009-05-12","W1H_PIPE","sd","0"
"72418","404S08616","2009-05-13","W1H_PIPE","sd","0"
"72419","404S11406","2009-05-11","W1H_PIPE","sd","0"
"72420","404S16516","2009-05-18","W1H_PIPE","sd","0.452267016866645"
"72421","404S17266","2009-05-19","W1H_PIPE","sd","0"
"72422","404S17664","2009-05-20","W1H_PIPE","sd","0"
"72423","404S22464","2009-05-19","W1H_PIPE","sd","0"
"72424","901S00313","2009-04-30","W1H_PIPE","sd","0.301511344577764"
"72425","901S00469","2009-05-13","W1H_PIPE","sd","0"
"72426","901S00531","2009-05-07","W1H_PIPE","sd","0"
"72427","901S00997","2009-05-14","W1H_PIPE","sd",NA
"72428","901S01705","2009-05-14","W1H_PIPE","sd","0"
"72429","901S01811","2009-05-07","W1H_PIPE","sd","0.452267016866645"
"72430","901S06030","2009-04-30","W1H_PIPE","sd",NA
"72444","902S00565","2009-04-27","W1H_PIPE","sd","0"
"72445","902S01097","2009-05-11","W1H_PIPE","sd","0"
"72460","904S00537","2009-05-04","W1H_PIPE","sd","0"
"72486","905S01953","2009-04-29","W1H_PIPE","sd","0"
"72487","907S00577","2009-05-12","W1H_PIPE","sd","0"
"72488","907S01418","2009-05-12","W1H_PIPE","sd","0"
"72489","907S01434","2009-05-13","W1H_PIPE","sd","0"
"72505","911S00538","2009-05-05","W1H_PIPE","sd","0"
"72506","911S01818","2009-05-06","W1H_PIPE","sd","0"
"72507","911S02058","2009-05-05","W1H_PIPE","sd","0"
"72508","911S03354","2009-05-05","W1H_PIPE","sd","0"
"72509","911S04086","2009-05-06","W1H_PIPE","sd","0"
"72873","403S00640","2009-06-11","W1H_ROAD","result","0"
"72874","403S00772","2009-05-20","W1H_ROAD","result","0"
"72875","403S01163","2009-06-08","W1H_ROAD","result","0"
"72876","403S01195","2009-06-10","W1H_ROAD","result","0.3335"
"72877","403S01272","2009-06-09","W1H_ROAD","result","0.3335"
"72878","403S01784","2009-06-09","W1H_ROAD","result","0"
"72879","403S03832","2009-06-08","W1H_ROAD","result","0"
"72880","403S14156","2009-06-09","W1H_ROAD","result","0.3335"
"72881","404S02920","2009-05-12","W1H_ROAD","result","0.606363636363636"
"72882","404S03048","2009-05-13","W1H_ROAD","result","0.0303181818181818"
"72883","404S05992","2009-05-12","W1H_ROAD","result","0"
"72884","404S06456","2009-05-14","W1H_ROAD","result","0.303181818181818"
"72885","404S08040","2009-05-12","W1H_ROAD","result","0.651727272727273"
"72886","404S08616","2009-05-13","W1H_ROAD","result","0.212227272727273"
"72887","404S11406","2009-05-11","W1H_ROAD","result","0"
"72888","404S16516","2009-05-18","W1H_ROAD","result","0"
"72889","404S17266","2009-05-19","W1H_ROAD","result","0"
"72890","404S17664","2009-05-20","W1H_ROAD","result","0.303181818181818"
"72891","404S22464","2009-05-19","W1H_ROAD","result","0.272863636363636"
"72892","901S00313","2009-04-30","W1H_ROAD","result","0.363772727272727"
"72893","901S00469","2009-05-13","W1H_ROAD","result","0"
"72894","901S00531","2009-05-07","W1H_ROAD","result","0.3335"
"72895","901S00997","2009-05-14","W1H_ROAD","result","0.954545454545455"
"72896","901S01705","2009-05-14","W1H_ROAD","result","0.515227272727273"
"72897","901S01811","2009-05-07","W1H_ROAD","result","0.439590909090909"
"72898","901S06030","2009-04-30","W1H_ROAD","result","0.772954545454545"
"72912","902S00565","2009-04-27","W1H_ROAD","result","0"
"72913","902S01097","2009-05-11","W1H_ROAD","result","0.3865"
"72928","904S00537","2009-05-04","W1H_ROAD","result","0.257636363636364"
"72954","905S01953","2009-04-29","W1H_ROAD","result","0"
"72955","907S00577","2009-05-12","W1H_ROAD","result","0"
"72956","907S01418","2009-05-12","W1H_ROAD","result","0"
"72957","907S01434","2009-05-13","W1H_ROAD","result","0"
"72973","911S00538","2009-05-05","W1H_ROAD","result","0"
"72974","911S01818","2009-05-06","W1H_ROAD","result","0.469909090909091"
"72975","911S02058","2009-05-05","W1H_ROAD","result","0"
"72976","911S03354","2009-05-05","W1H_ROAD","result","0"
"72977","911S04086","2009-05-06","W1H_ROAD","result","0"
"73341","403S00640","2009-06-11","W1H_ROAD","count","11"
"73342","403S00772","2009-05-20","W1H_ROAD","count","11"
"73343","403S01163","2009-06-08","W1H_ROAD","count","11"
"73344","403S01195","2009-06-10","W1H_ROAD","count","11"
"73345","403S01272","2009-06-09","W1H_ROAD","count","11"
"73346","403S01784","2009-06-09","W1H_ROAD","count","11"
"73347","403S03832","2009-06-08","W1H_ROAD","count","11"
"73348","403S14156","2009-06-09","W1H_ROAD","count","11"
"73349","404S02920","2009-05-12","W1H_ROAD","count","11"
"73350","404S03048","2009-05-13","W1H_ROAD","count","11"
"73351","404S05992","2009-05-12","W1H_ROAD","count","11"
"73352","404S06456","2009-05-14","W1H_ROAD","count","11"
"73353","404S08040","2009-05-12","W1H_ROAD","count","11"
"73354","404S08616","2009-05-13","W1H_ROAD","count","11"
"73355","404S11406","2009-05-11","W1H_ROAD","count","11"
"73356","404S16516","2009-05-18","W1H_ROAD","count","11"
"73357","404S17266","2009-05-19","W1H_ROAD","count","11"
"73358","404S17664","2009-05-20","W1H_ROAD","count","11"
"73359","404S22464","2009-05-19","W1H_ROAD","count","11"
"73360","901S00313","2009-04-30","W1H_ROAD","count","11"
"73361","901S00469","2009-05-13","W1H_ROAD","count","11"
"73362","901S00531","2009-05-07","W1H_ROAD","count","11"
"73363","901S00997","2009-05-14","W1H_ROAD","count","11"
"73364","901S01705","2009-05-14","W1H_ROAD","count","11"
"73365","901S01811","2009-05-07","W1H_ROAD","count","11"
"73366","901S06030","2009-04-30","W1H_ROAD","count","11"
"73380","902S00565","2009-04-27","W1H_ROAD","count","11"
"73381","902S01097","2009-05-11","W1H_ROAD","count","11"
"73396","904S00537","2009-05-04","W1H_ROAD","count","11"
"73422","905S01953","2009-04-29","W1H_ROAD","count","11"
"73423","907S00577","2009-05-12","W1H_ROAD","count","11"
"73424","907S01418","2009-05-12","W1H_ROAD","count","11"
"73425","907S01434","2009-05-13","W1H_ROAD","count","11"
"73441","911S00538","2009-05-05","W1H_ROAD","count","11"
"73442","911S01818","2009-05-06","W1H_ROAD","count","11"
"73443","911S02058","2009-05-05","W1H_ROAD","count","11"
"73444","911S03354","2009-05-05","W1H_ROAD","count","11"
"73445","911S04086","2009-05-06","W1H_ROAD","count","11"
"73809","403S00640","2009-06-11","W1H_ROAD","sd","0"
"73810","403S00772","2009-05-20","W1H_ROAD","sd","0"
"73811","403S01163","2009-06-08","W1H_ROAD","sd","0"
"73812","403S01195","2009-06-10","W1H_ROAD","sd","0"
"73813","403S01272","2009-06-09","W1H_ROAD","sd","0"
"73814","403S01784","2009-06-09","W1H_ROAD","sd","0"
"73815","403S03832","2009-06-08","W1H_ROAD","sd","0"
"73816","403S14156","2009-06-09","W1H_ROAD","sd","0"
"73817","404S02920","2009-05-12","W1H_ROAD","sd","0.269814784957789"
"73818","404S03048","2009-05-13","W1H_ROAD","sd","0.201108066833368"
"73819","404S05992","2009-05-12","W1H_ROAD","sd","0"
"73820","404S06456","2009-05-14","W1H_ROAD","sd","0.201108066833368"
"73821","404S08040","2009-05-12","W1H_ROAD","sd","0.433456886814909"
"73822","404S08616","2009-05-13","W1H_ROAD","sd","0.336518161066045"
"73823","404S11406","2009-05-11","W1H_ROAD","sd","0"
"73824","404S16516","2009-05-18","W1H_ROAD","sd","0"
"73825","404S17266","2009-05-19","W1H_ROAD","sd","0"
"73826","404S17664","2009-05-20","W1H_ROAD","sd","0.201108066833368"
"73827","404S22464","2009-05-19","W1H_ROAD","sd","0.269814784957789"
"73828","901S00313","2009-04-30","W1H_ROAD","sd","0.134705132520156"
"73829","901S00469","2009-05-13","W1H_ROAD","sd","0"
"73830","901S00531","2009-05-07","W1H_ROAD","sd","0"
"73831","901S00997","2009-05-14","W1H_ROAD","sd","0.917010954628728"
"73832","901S01705","2009-05-14","W1H_ROAD","sd","0.674109985630886"
"73833","901S01811","2009-05-07","W1H_ROAD","sd","0.563391660957423"
"73834","901S06030","2009-04-30","W1H_ROAD","sd","0.22450855420026"
"73848","902S00565","2009-04-27","W1H_ROAD","sd","0"
"73849","902S01097","2009-05-11","W1H_ROAD","sd","0.700425584912487"
"73864","904S00537","2009-05-04","W1H_ROAD","sd","0.750902535740703"
"73890","905S01953","2009-04-29","W1H_ROAD","sd","0"
"73891","907S00577","2009-05-12","W1H_ROAD","sd","0"
"73892","907S01418","2009-05-12","W1H_ROAD","sd","0"
"73893","907S01434","2009-05-13","W1H_ROAD","sd","0"
"73909","911S00538","2009-05-05","W1H_ROAD","sd","0"
"73910","911S01818","2009-05-06","W1H_ROAD","sd","0.389350694922153"
"73911","911S02058","2009-05-05","W1H_ROAD","sd","0"
"73912","911S03354","2009-05-05","W1H_ROAD","sd","0"
"73913","911S04086","2009-05-06","W1H_ROAD","sd","0"
"74277","403S00640","2009-06-11","W1H_CROP","result","0"
"74278","403S00772","2009-05-20","W1H_CROP","result","0"
"74279","403S01163","2009-06-08","W1H_CROP","result","0"
"74280","403S01195","2009-06-10","W1H_CROP","result","0"
"74281","403S01272","2009-06-09","W1H_CROP","result","0.3335"
"74282","403S01784","2009-06-09","W1H_CROP","result","0"
"74283","403S03832","2009-06-08","W1H_CROP","result","0.151590909090909"
"74284","403S14156","2009-06-09","W1H_CROP","result","0"
"74285","404S02920","2009-05-12","W1H_CROP","result","0"
"74286","404S03048","2009-05-13","W1H_CROP","result","0"
"74287","404S05992","2009-05-12","W1H_CROP","result","0"
"74288","404S06456","2009-05-14","W1H_CROP","result","0"
"74289","404S08040","2009-05-12","W1H_CROP","result","0"
"74290","404S08616","2009-05-13","W1H_CROP","result","0"
"74291","404S11406","2009-05-11","W1H_CROP","result","0"
"74292","404S16516","2009-05-18","W1H_CROP","result","0"
"74293","404S17266","2009-05-19","W1H_CROP","result","0"
"74294","404S17664","2009-05-20","W1H_CROP","result","0"
"74295","404S22464","2009-05-19","W1H_CROP","result","0"
"74296","901S00313","2009-04-30","W1H_CROP","result","0"
"74297","901S00469","2009-05-13","W1H_CROP","result","0"
"74298","901S00531","2009-05-07","W1H_CROP","result","0"
"74299","901S00997","2009-05-14","W1H_CROP","result","0"
"74300","901S01705","2009-05-14","W1H_CROP","result","0"
"74301","901S01811","2009-05-07","W1H_CROP","result","0"
"74302","901S06030","2009-04-30","W1H_CROP","result","0"
"74316","902S00565","2009-04-27","W1H_CROP","result","0"
"74317","902S01097","2009-05-11","W1H_CROP","result","0"
"74332","904S00537","2009-05-04","W1H_CROP","result","0"
"74358","905S01953","2009-04-29","W1H_CROP","result","0"
"74359","907S00577","2009-05-12","W1H_CROP","result","0"
"74360","907S01418","2009-05-12","W1H_CROP","result","0"
"74361","907S01434","2009-05-13","W1H_CROP","result","0"
"74377","911S00538","2009-05-05","W1H_CROP","result","0"
"74378","911S01818","2009-05-06","W1H_CROP","result","0"
"74379","911S02058","2009-05-05","W1H_CROP","result","0"
"74380","911S03354","2009-05-05","W1H_CROP","result","0"
"74381","911S04086","2009-05-06","W1H_CROP","result","0"
"74745","403S00640","2009-06-11","W1H_CROP","count","11"
"74746","403S00772","2009-05-20","W1H_CROP","count","11"
"74747","403S01163","2009-06-08","W1H_CROP","count","11"
"74748","403S01195","2009-06-10","W1H_CROP","count","11"
"74749","403S01272","2009-06-09","W1H_CROP","count","11"
"74750","403S01784","2009-06-09","W1H_CROP","count","11"
"74751","403S03832","2009-06-08","W1H_CROP","count","11"
"74752","403S14156","2009-06-09","W1H_CROP","count","11"
"74753","404S02920","2009-05-12","W1H_CROP","count","11"
"74754","404S03048","2009-05-13","W1H_CROP","count","11"
"74755","404S05992","2009-05-12","W1H_CROP","count","11"
"74756","404S06456","2009-05-14","W1H_CROP","count","11"
"74757","404S08040","2009-05-12","W1H_CROP","count","11"
"74758","404S08616","2009-05-13","W1H_CROP","count","11"
"74759","404S11406","2009-05-11","W1H_CROP","count","11"
"74760","404S16516","2009-05-18","W1H_CROP","count","11"
"74761","404S17266","2009-05-19","W1H_CROP","count","11"
"74762","404S17664","2009-05-20","W1H_CROP","count","11"
"74763","404S22464","2009-05-19","W1H_CROP","count","11"
"74764","901S00313","2009-04-30","W1H_CROP","count","11"
"74765","901S00469","2009-05-13","W1H_CROP","count","11"
"74766","901S00531","2009-05-07","W1H_CROP","count","11"
"74767","901S00997","2009-05-14","W1H_CROP","count","11"
"74768","901S01705","2009-05-14","W1H_CROP","count","11"
"74769","901S01811","2009-05-07","W1H_CROP","count","11"
"74770","901S06030","2009-04-30","W1H_CROP","count","11"
"74784","902S00565","2009-04-27","W1H_CROP","count","11"
"74785","902S01097","2009-05-11","W1H_CROP","count","11"
"74800","904S00537","2009-05-04","W1H_CROP","count","11"
"74826","905S01953","2009-04-29","W1H_CROP","count","11"
"74827","907S00577","2009-05-12","W1H_CROP","count","11"
"74828","907S01418","2009-05-12","W1H_CROP","count","11"
"74829","907S01434","2009-05-13","W1H_CROP","count","11"
"74845","911S00538","2009-05-05","W1H_CROP","count","11"
"74846","911S01818","2009-05-06","W1H_CROP","count","11"
"74847","911S02058","2009-05-05","W1H_CROP","count","11"
"74848","911S03354","2009-05-05","W1H_CROP","count","11"
"74849","911S04086","2009-05-06","W1H_CROP","count","11"
"75213","403S00640","2009-06-11","W1H_CROP","sd","0"
"75214","403S00772","2009-05-20","W1H_CROP","sd","0"
"75215","403S01163","2009-06-08","W1H_CROP","sd","0"
"75216","403S01195","2009-06-10","W1H_CROP","sd","0"
"75217","403S01272","2009-06-09","W1H_CROP","sd","0"
"75218","403S01784","2009-06-09","W1H_CROP","sd","0"
"75219","403S03832","2009-06-08","W1H_CROP","sd","0.348329389567351"
"75220","403S14156","2009-06-09","W1H_CROP","sd","0"
"75221","404S02920","2009-05-12","W1H_CROP","sd","0"
"75222","404S03048","2009-05-13","W1H_CROP","sd","0"
"75223","404S05992","2009-05-12","W1H_CROP","sd","0"
"75224","404S06456","2009-05-14","W1H_CROP","sd","0"
"75225","404S08040","2009-05-12","W1H_CROP","sd","0"
"75226","404S08616","2009-05-13","W1H_CROP","sd","0"
"75227","404S11406","2009-05-11","W1H_CROP","sd","0"
"75228","404S16516","2009-05-18","W1H_CROP","sd","0"
"75229","404S17266","2009-05-19","W1H_CROP","sd","0"
"75230","404S17664","2009-05-20","W1H_CROP","sd","0"
"75231","404S22464","2009-05-19","W1H_CROP","sd","0"
"75232","901S00313","2009-04-30","W1H_CROP","sd","0"
"75233","901S00469","2009-05-13","W1H_CROP","sd","0"
"75234","901S00531","2009-05-07","W1H_CROP","sd","0"
"75235","901S00997","2009-05-14","W1H_CROP","sd","0"
"75236","901S01705","2009-05-14","W1H_CROP","sd","0"
"75237","901S01811","2009-05-07","W1H_CROP","sd","0"
"75238","901S06030","2009-04-30","W1H_CROP","sd","0"
"75252","902S00565","2009-04-27","W1H_CROP","sd","0"
"75253","902S01097","2009-05-11","W1H_CROP","sd","0"
"75268","904S00537","2009-05-04","W1H_CROP","sd","0"
"75294","905S01953","2009-04-29","W1H_CROP","sd","0"
"75295","907S00577","2009-05-12","W1H_CROP","sd","0"
"75296","907S01418","2009-05-12","W1H_CROP","sd","0"
"75297","907S01434","2009-05-13","W1H_CROP","sd","0"
"75313","911S00538","2009-05-05","W1H_CROP","sd","0"
"75314","911S01818","2009-05-06","W1H_CROP","sd","0"
"75315","911S02058","2009-05-05","W1H_CROP","sd","0"
"75316","911S03354","2009-05-05","W1H_CROP","sd","0"
"75317","911S04086","2009-05-06","W1H_CROP","sd","0"
"75681","403S00640","2009-06-11","W1H_VEGM","result","0"
"75682","403S00772","2009-05-20","W1H_VEGM","result","0"
"75683","403S01163","2009-06-08","W1H_VEGM","result","0"
"75684","403S01195","2009-06-10","W1H_VEGM","result","0"
"75685","403S01272","2009-06-09","W1H_VEGM","result","0"
"75686","403S01784","2009-06-09","W1H_VEGM","result","0"
"75687","403S03832","2009-06-08","W1H_VEGM","result","0"
"75688","403S14156","2009-06-09","W1H_VEGM","result","0"
"75689","404S02920","2009-05-12","W1H_VEGM","result","0"
"75690","404S03048","2009-05-13","W1H_VEGM","result","0"
"75691","404S05992","2009-05-12","W1H_VEGM","result","0"
"75692","404S06456","2009-05-14","W1H_VEGM","result","0"
"75693","404S08040","2009-05-12","W1H_VEGM","result","0"
"75694","404S08616","2009-05-13","W1H_VEGM","result","0"
"75695","404S11406","2009-05-11","W1H_VEGM","result","0"
"75696","404S16516","2009-05-18","W1H_VEGM","result","0"
"75697","404S17266","2009-05-19","W1H_VEGM","result","0"
"75698","404S17664","2009-05-20","W1H_VEGM","result","0"
"75699","404S22464","2009-05-19","W1H_VEGM","result","0"
"75700","901S00313","2009-04-30","W1H_VEGM","result","0"
"75701","901S00469","2009-05-13","W1H_VEGM","result","0"
"75702","901S00531","2009-05-07","W1H_VEGM","result","0"
"75703","901S00997","2009-05-14","W1H_VEGM","result","0.977272727272727"
